event_id,title,url,start_dt_iso,start_date,start_time,segment,genre,subgenre,price_min,price_max,currency,venue,city,state,country,lat,lon,source,raw_market,start_ts,price_use
LvZ18QGBq_Q2gTZZvkfn6,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T01:40:00Z,2025-11-08,20:40:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 01:40:00+00:00,
rZ7HnEZ1AKr407,Hiroki Tanaka with Cutsleeve & Jo Passed,https://www.ticketweb.ca/event/hiroki-tanaka-with-cutsleeve-the-dance-cave-tickets/13795904,2025-11-09T02:00:00Z,2025-11-08,21:00:00,Music,Rock,Rock,27.16,27.16,CAD,The Dance Cave,Toronto,ON,CA,43.665244,-79.409452,ticketmaster,,2025-11-09 02:00:00+00:00,27.16
LvZ18QGB4A12gTZZvkKHd,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T02:00:00Z,2025-11-08,21:00:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 02:00:00+00:00,
Z7r9jZ1A7_gqU,Austin Nasso,https://www.ticketmaster.com/event/Z7r9jZ1A7_gqU,2025-11-09T02:00:00Z,2025-11-08,21:00:00,Undefined,,,,,,Comedy Bar - Danforth,Toronto,ON,CA,0,0,ticketmaster,,2025-11-09 02:00:00+00:00,
LvZ18QGBq_Q2gTZZvkfnF,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T02:10:00Z,2025-11-08,21:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 02:10:00+00:00,
LvZ18QGB4A12gTZZvkKH7,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T02:30:00Z,2025-11-08,21:30:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 02:30:00+00:00,
LvZ18QGBq_Q2gTZZvkfna,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T02:40:00Z,2025-11-08,21:40:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 02:40:00+00:00,
rZ7HnEZ1AKOpoV,Brighde Chaimbeul with Special Guests,https://www.ticketweb.ca/event/brighde-chaimbeul-with-special-guests-kingsway-club-tickets/13816474,2025-11-09T03:00:00Z,2025-11-08,19:00:00,Music,Folk,Scottish Folk,31.83,31.83,CAD,Kingsway Club,Vancouver,BC,CA,49.274200,-123.111893,ticketmaster,,2025-11-09 03:00:00+00:00,31.83
rZ7HnEZ1AfbOjK,Bart Skils,https://www.ticketweb.ca/event/bart-skils-coda-tickets/14620713,2025-11-09T03:00:00Z,2025-11-08,22:00:00,Music,Dance/Electronic,Techno,39.85,45.9,CAD,CODA,Toronto,ON,CA,43.665374,-79.411540,ticketmaster,,2025-11-09 03:00:00+00:00,39.85
rZ7HnEZ1AKOt8f,DUKE DUMONT,https://www.ticketweb.ca/event/duke-dumont-rebel-tickets/13829414,2025-11-09T03:00:00Z,2025-11-08,22:00:00,Music,Dance/Electronic,,58.53,83.91,CAD,REBEL,Toronto,ON,CA,43.640897,-79.354593,ticketmaster,,2025-11-09 03:00:00+00:00,58.53
1718vxG6C2PTODn,Kevin De Vries,https://www.ticketweb.ca/event/kevin-de-vries-131-mccormack-street-tickets/13859374?REFERRAL_ID=tmfeed,2025-11-09T03:00:00Z,2025-11-08,22:00:00,Music,Dance/Electronic,Witchstep,,,,131 McCormack Street,Toronto,ON,CA,,,ticketmaster,,2025-11-09 03:00:00+00:00,
LvZ18QGB4A12gTZZvkKHA,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T03:00:00Z,2025-11-08,22:00:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 03:00:00+00:00,
LvZ18QaKNkzG6aOZICoX1,SKEPSIS,https://www.universe.com/events/skepsis-tickets-L8S9WF?ref=ticketmaster,2025-11-09T03:00:00Z,2025-11-08,22:00:00,,,,,,,Newspeak,Montreal,QC,CA,45.51241400,-73.56209700,ticketmaster,,2025-11-09 03:00:00+00:00,
1718vxG62ZZbsrw,Flamingosis,https://www.ticketweb.ca/event/flamingosis-fortune-sound-club-tickets/13890454?REFERRAL_ID=tmfeed,2025-11-09T03:00:00Z,2025-11-08,19:00:00,Music,Hip-Hop/Rap,French Rap,,,,Fortune Sound Club,Vancouver,BC,CA,49.28051970,-123.10073820,ticketmaster,,2025-11-09 03:00:00+00:00,
1778vxG611HJVCs,Wyatt Flores,https://www.ticketmaster.ca/wyatt-flores-vancouver-british-columbia-11-08-2025/event/110062A2BC9B43B1,2025-11-09T03:00:00Z,2025-11-08,19:00:00,Music,Country,Country,,,,Commodore Ballroom,Vancouver,BC,CA,49.28064620,-123.12086520,ticketmaster,,2025-11-09 03:00:00+00:00,
1778vxG6CR9XVSc,Vancouver Canucks vs. Columbus Blue Jackets,https://www.ticketmaster.ca/vancouver-canucks-vs-columbus-blue-jackets-vancouver-british-columbia-11-08-2025/event/110062EBD7FB4CED,2025-11-09T03:00:00Z,2025-11-08,19:00:00,Sports,Hockey,NHL,,,,Rogers Arena,Vancouver,BC,CA,49.27766120,-123.10810740,ticketmaster,,2025-11-09 03:00:00+00:00,
1778vxG6GmXZPem,Skydiggers,https://www.ticketmaster.ca/skydiggers-vancouver-british-columbia-11-08-2025/event/110062CBBE0250AE,2025-11-09T03:00:00Z,2025-11-08,19:00:00,Music,Folk,Indie Folk,,,,Hollywood Theatre,Vancouver,BC,CA,49.26444400,-123.17456100,ticketmaster,,2025-11-09 03:00:00+00:00,
Z7r9jZ1A7_FoV,Flamingosis,https://www.ticketmaster.com/event/Z7r9jZ1A7_FoV,2025-11-09T03:00:00Z,2025-11-08,19:00:00,Music,Other,Other,,,,Fortune Sound Club,Vancouver,BC,CA,0,0,ticketmaster,,2025-11-09 03:00:00+00:00,
LvZ18QGBq_Q2gTZZvkfn1,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T03:10:00Z,2025-11-08,22:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 03:10:00+00:00,
rZ7HnEZ1Af_9jN,THIS IS OUR DPRTMNT,https://www.ticketweb.ca/event/this-is-our-dprtmnt-dprtmnt-tickets/14657723,2025-11-09T03:30:00Z,2025-11-08,22:30:00,Music,Dance/Electronic,,0.0,31.74,CAD,DPRTMNT,Toronto,ON,CA,43.646470,-79.396890,ticketmaster,,2025-11-09 03:30:00+00:00,0.0
rZ7HnEZ1AfbU-N,Dancing Queen: ABBA x Queen Dance Party at Sneaky Dee's - Nov 8 2025,https://www.ticketweb.ca/event/dancing-queen-abba-x-queen-sneaky-dees-concert-venue-tickets/14636863,2025-11-09T03:30:00Z,2025-11-08,22:30:00,Music,Pop,Dance,7.43,12.79,CAD,Sneaky Dee's Concert Venue,Toronto,ON,CA,43.656413,-79.4074860,ticketmaster,,2025-11-09 03:30:00+00:00,7.43
rZ7HnEZ1AKPep7,"Mikayla Geier - Diva Tour 2025, Dacey",https://www.ticketweb.ca/event/mikayla-geier-diva-the-fox-cabaret-tickets/13942584,2025-11-09T03:30:00Z,2025-11-08,19:30:00,Music,Pop,Pop,26.12,26.12,CAD,The Fox Cabaret,Vancouver,BC,CA,49.264240,-123.101410,ticketmaster,,2025-11-09 03:30:00+00:00,26.12
rZ7HnEZ1AK-OGV,Virginia To Vegas with Nicky Mackenzie & Michaela Slinger,https://www.ticketweb.ca/event/virginia-to-vegas-with-nicky-the-pearl-tickets/13860334,2025-11-09T03:30:00Z,2025-11-08,19:30:00,Music,Pop,Pop,33.81,33.81,CAD,The Pearl,Vancouver,BC,CA,49.280658,-123.121407,ticketmaster,,2025-11-09 03:30:00+00:00,33.81
rZ7HnEZ1AKP9C7,"claire rousay presents a little death, Gretchen Korsmo",https://www.ticketweb.ca/event/claire-rousay-presents-a-little-the-wise-hall-tickets/13957384,2025-11-09T04:00:00Z,2025-11-08,20:00:00,Music,Alternative,Ambient Pop,14.8,36.31,CAD,The WISE Hall,Vancouver,BC,CA,49.277269,-123.066071,ticketmaster,,2025-11-09 04:00:00+00:00,14.8
1Av7ZbsGkm77dsb,Jesse & Joy - El Despecho Tour,https://www.ticketmaster.ca/jesse-joy-el-despecho-tour-vancouver-british-columbia-11-08-2025/event/1100631B84103C58,2025-11-09T04:00:00Z,2025-11-08,20:00:00,Music,Ballads/Romantic,Ballads/Romantic,,,,The Centre in Vancouver,Vancouver,BC,CA,49.27966620,-123.11664740,ticketmaster,,2025-11-09 04:00:00+00:00,
1A8ZkuoGkecA1SO,Premium Guided Tours of Scotiabank Arena,https://www.ticketmaster.ca/premium-guided-tours-of-scotiabank-arena-toronto-ontario-11-08-2025/event/10006351AD14ACE0,2025-11-09T04:59:00Z,2025-11-08,23:59:00,Miscellaneous,Undefined,Undefined,,,,Scotiabank Arena,Toronto,ON,CA,43.64392540,-79.37832340,ticketmaster,,2025-11-09 04:59:00+00:00,
1AvZZbsGksTkOzl,Guided Tours of Scotiabank Arena,https://www.ticketmaster.ca/guided-tours-of-scotiabank-arena-toronto-ontario-11-08-2025/event/1000631C7F1A0E2B,2025-11-09T04:59:00Z,2025-11-08,23:59:00,Miscellaneous,Undefined,Undefined,,,,Scotiabank Arena,Toronto,ON,CA,43.64392540,-79.37832340,ticketmaster,,2025-11-09 04:59:00+00:00,
16d7ZbS39G7zAw3,Visites Guidées Centre Bell - Bell Centre,https://www.ticketmaster.ca/visites-guidees-centre-bell-bell-centre-montreal-quebec-11-08-2025/event/3100633497E05C92,2025-11-09T04:59:00Z,2025-11-08,23:59:00,Miscellaneous,Undefined,Undefined,,,,Centre Bell,Montreal,QC,CA,45.49612900,-73.57047200,ticketmaster,,2025-11-09 04:59:00+00:00,
rZ7HnEZ1AK0wuf,No Joy with Diles Que No Me Maten & LöLä,https://www.ticketweb.ca/event/no-joy-with-diles-que-the-astoria-tickets/13932354,2025-11-09T05:00:00Z,2025-11-08,21:00:00,Music,Rock,Pop,25.66,25.66,CAD,The Astoria,Vancouver,BC,CA,49.281411,-123.087887,ticketmaster,,2025-11-09 05:00:00+00:00,25.66
rZ7HnEZ1Afutxd,They Are Gutting A Body Of Water with Sun Organ & Toner,https://www.ticketweb.ca/event/they-are-gutting-a-body-rickshaw-theatre-tickets/14369883,2025-11-09T05:00:00Z,2025-11-08,21:00:00,Music,Alternative,Alternative,32.8,32.8,CAD,Rickshaw Theatre,Vancouver,BC,CA,49.280983,-123.098359,ticketmaster,,2025-11-09 05:00:00+00:00,32.8
16e0ZbUuFG7woQS,The Office Party (Pres By. Modern Vintage) - Free RSVP,https://www.ticketweb.ca/event/the-office-party-pres-by-commonwealth-bar-stage-tickets/14664283?REFERRAL_ID=tmfeed,2025-11-09T05:00:00Z,2025-11-08,22:00:00,Music,Dance/Electronic,Witchstep,,,,Commonwealth Bar,Calgary,AB,CA,51.04357100,-114.07829800,ticketmaster,,2025-11-09 05:00:00+00:00,
1Ae0ZbVGkHgzZyv,Modern Vintage Saturdays - Free RSVP,https://www.ticketweb.ca/event/modern-vintage-saturdays-commonwealth-bar-stage-tickets/14625653?REFERRAL_ID=tmfeed,2025-11-09T05:00:00Z,2025-11-08,22:00:00,Music,Dance/Electronic,Witchstep,,,,Commonwealth Bar,Calgary,AB,CA,51.04357100,-114.07829800,ticketmaster,,2025-11-09 05:00:00+00:00,
rZ7HnEZ1Af_a4d,Totally 2000s (BCITMA),https://www.ticketweb.ca/event/totally-2000s-bcitma-fortune-sound-club-tickets/14649543,2025-11-09T06:00:00Z,2025-11-08,22:00:00,Music,Hip-Hop/Rap,Hip-Hop/Rap,13.85,13.85,CAD,Fortune Sound Club,Vancouver,BC,CA,49.280528,-123.100751,ticketmaster,,2025-11-09 06:00:00+00:00,13.85
1Ae0ZbYGky7uoeG,Murphys Law (Uk),https://www.ticketweb.ca/event/murphys-law-uk-village-studios-tickets/13957494?REFERRAL_ID=tmfeed,2025-11-09T06:00:00Z,2025-11-08,22:00:00,Music,Dance/Electronic,Witchstep,,,,Village Studios,Vancouver,BC,CA,49.27950169,-123.12999180,ticketmaster,,2025-11-09 06:00:00+00:00,
1Ae0ZbwGkHaEe-k,veggi,https://www.ticketweb.ca/event/veggi-fortune-sound-club-tickets/14562793?REFERRAL_ID=tmfeed,2025-11-09T06:00:00Z,2025-11-08,22:00:00,Music,Dance/Electronic,Witchstep,,,,Fortune Sound Club,Vancouver,BC,CA,49.28051970,-123.10073820,ticketmaster,,2025-11-09 06:00:00+00:00,
1k18vNk3GA1h34x,Bijou,https://www.ticketweb.ca/event/bijou-celebrities-nightclub-tickets/14516563?REFERRAL_ID=tmfeed,2025-11-09T06:00:00Z,2025-11-08,22:00:00,Music,Dance/Electronic,Witchstep,,,,Celebrities,Vancouver,BC,CA,49.27967200,-123.13029300,ticketmaster,,2025-11-09 06:00:00+00:00,
rZ7HnEZ1Af4gPS,GIMME GIMME DISCO with Special Guests,https://www.ticketweb.ca/event/gimme-gimme-disco-with-special-the-pearl-tickets/14575973,2025-11-09T07:00:00Z,2025-11-08,23:00:00,Music,Dance/Electronic,Disco,19.69,33.81,CAD,The Pearl,Vancouver,BC,CA,49.280658,-123.121407,ticketmaster,,2025-11-09 07:00:00+00:00,19.69
1Ae0ZbwGklGms7g,Casa Loma General Admission,https://www.ticketweb.ca/event/casa-loma-general-admission-casa-loma-tickets/14551093?REFERRAL_ID=tmfeed,2025-11-09T14:30:00Z,2025-11-09,09:30:00,Miscellaneous,Undefined,Undefined,,,,Casa Loma,Toronto,ON,CA,43.67813770,-79.40961500,ticketmaster,,2025-11-09 14:30:00+00:00,
LvZ18QGB4AvFkqOZviQHw,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T17:00:00Z,2025-11-09,12:00:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 17:00:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0Y,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T17:10:00Z,2025-11-09,12:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 17:10:00+00:00,
LvZ18QGB4AvFkqOZviQHS,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T17:30:00Z,2025-11-09,12:30:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 17:30:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0s,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T17:40:00Z,2025-11-09,12:40:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 17:40:00+00:00,
LvZ18QGB4AvFkqOZviQHV,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T18:00:00Z,2025-11-09,13:00:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 18:00:00+00:00,
17G8vxG6unEkwRW,Mrs. Doubtfire,https://www.ticketmaster.ca/mrs-doubtfire-ottawa-ontario-11-09-2025/event/310062DAA71B2BFD,2025-11-09T18:00:00Z,2025-11-09,13:00:00,Arts & Theatre,Theatre,Musical,,,,National Arts Centre / Centre national des Arts,Ottawa,ON,CA,45.42323700,-75.69222800,ticketmaster,,2025-11-09 18:00:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0w,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T18:10:00Z,2025-11-09,13:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 18:10:00+00:00,
1k7Zv-OzGA29OmH,Family Day at the Royal Horse Show,https://www.ticketmaster.ca/family-day-at-the-royal-horse-toronto-ontario-11-09-2025/event/100061838F5E0BBC,2025-11-09T18:30:00Z,2025-11-09,13:30:00,Sports,Equestrian,Equestrian,,,,Coca-Cola Coliseum,Toronto,ON,CA,43.63509680,-79.41572430,ticketmaster,,2025-11-09 18:30:00+00:00,
LvZ18QGB4AvFkqOZviQHg,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T18:30:00Z,2025-11-09,13:30:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 18:30:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0S,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T18:40:00Z,2025-11-09,13:40:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 18:40:00+00:00,
rZ7HnEZ1Af4FfK,Northern Touch Women's Basketball Invitational,https://www.ticketweb.ca/event/northern-touch-womens-basketball-invitational-mattamy-athletic-centre-tickets/14548513,2025-11-09T19:00:00Z,2025-11-09,14:00:00,Sports,Basketball,,35.0,35.0,CAD,Mattamy Athletic Centre,Toronto,ON,CA,43.662302,-79.379993,ticketmaster,,2025-11-09 19:00:00+00:00,35.0
1A8Zk1_Gkd2SVWf,Gifts Of Life: Israeli Play Series - Without An Evil Eye,https://www.ticketmaster.ca/gifts-of-life-israeli-play-series-toronto-ontario-11-09-2025/event/10006299CFCF4F54,2025-11-09T19:00:00Z,2025-11-09,14:00:00,Arts & Theatre,Theatre,Drama,,,,Meridian Arts Centre: Greenwin Theatre,Toronto,ON,CA,43.76605800,-79.41449500,ticketmaster,,2025-11-09 19:00:00+00:00,
1AvZZbsGklAF3NI,NSL Playoffs: AFC Toronto v. Montréal Roses FC,https://www.ticketmaster.ca/nsl-playoffs-afc-toronto-v-montreal-toronto-ontario-11-09-2025/event/1000631AC52128E8,2025-11-09T19:00:00Z,2025-11-09,14:00:00,Sports,Soccer,Soccer,,,,York Lions Stadium,Toronto,ON,CA,43.77305300,-79.50355200,ticketmaster,,2025-11-09 19:00:00+00:00,
LvZ18QGB4AvFkqOZviQHU,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T19:00:00Z,2025-11-09,14:00:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 19:00:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0V,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T19:10:00Z,2025-11-09,14:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 19:10:00+00:00,
LvZ18QGB4AvFkqOZviQHM,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T19:30:00Z,2025-11-09,14:30:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 19:30:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0g,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T19:40:00Z,2025-11-09,14:40:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 19:40:00+00:00,
LvZ18QGB4AvFkqOZviQHz,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T20:00:00Z,2025-11-09,15:00:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 20:00:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0U,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T20:10:00Z,2025-11-09,15:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 20:10:00+00:00,
LvZ18QGB4AvFkqOZviQHy,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T20:30:00Z,2025-11-09,15:30:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 20:30:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0M,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T20:40:00Z,2025-11-09,15:40:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 20:40:00+00:00,
LvZ18QGB4AvFkqOZviQHB,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T21:00:00Z,2025-11-09,16:00:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 21:00:00+00:00,
17G8vxG65eQ9eS9,Héneault chante Reno,https://www.ticketmaster.ca/heneault-chante-reno-montreal-quebec-11-09-2025/event/310062B09A5C2CD7,2025-11-09T21:00:00Z,2025-11-09,16:00:00,Music,Chanson Francaise,Chanson Francaise,,,,CABARET DU CASINO DE MONTREAL,Montreal,QC,CA,45.50670840,-73.52595120,ticketmaster,,2025-11-09 21:00:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0z,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T21:10:00Z,2025-11-09,16:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 21:10:00+00:00,
LvZ18QGB4AvFkqOZviQHD,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T21:30:00Z,2025-11-09,16:30:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 21:30:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0y,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T21:40:00Z,2025-11-09,16:40:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 21:40:00+00:00,
LvZ18QGB4AvFkqOZviQHH,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T22:00:00Z,2025-11-09,17:00:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 22:00:00+00:00,
1AsZkGtGkdtO0CQ,2025 CPL FINAL: Atlético Ottawa v. Cavalry FC ,https://www.ticketmaster.ca/2025-cpl-final-atletico-ottawa-v-ottawa-ontario-11-09-2025/event/31006329E982439A,2025-11-09T22:00:00Z,2025-11-09,17:00:00,Sports,Soccer,Soccer,,,,The Stadium at TD Place,Ottawa,ON,CA,45.39911174,-75.68335822,ticketmaster,,2025-11-09 22:00:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0B,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T22:10:00Z,2025-11-09,17:10:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 22:10:00+00:00,
LvZ18QGB4AvFkqOZviQHW,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T22:30:00Z,2025-11-09,17:30:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 22:30:00+00:00,
LvZ18QGBq_4p3Z8ZvTv0D,DARKFIELD: FLIGHT | TORONTO,https://www.universe.com/events/darkfield-flight-toronto-tickets-BZ3WQG?ref=ticketmaster,2025-11-09T22:40:00Z,2025-11-09,17:40:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 22:40:00+00:00,
1A8ZkGwGkdd5PNt,Emilio Lovera: Ahora El Malandro Si Está Asustado,https://www.ticketmaster.ca/emilio-lovera-ahora-el-malandro-si-toronto-ontario-11-09-2025/event/10006332C32E58E9,2025-11-09T23:00:00Z,2025-11-09,18:00:00,Arts & Theatre,Comedy,Comedy,,,,The Danforth Music Hall,Toronto,ON,CA,43.67644920,-79.35710140,ticketmaster,,2025-11-09 23:00:00+00:00,
LvZ18QGB4AvFkqOZviQHX,DARKFIELD: SÉANCE | TORONTO,https://www.universe.com/events/darkfield-seance-toronto-tickets-51NJ8D?ref=ticketmaster,2025-11-09T23:00:00Z,2025-11-09,18:00:00,Arts & Theatre,Multimedia,Multimedia,,,,STACKT Market,Toronto,ON,CA,43.64095700,-79.40217000,ticketmaster,,2025-11-09 23:00:00+00:00,
