City,Check-in,Check-out,Hotel Name,Location,Rating,Price,URL
Mumbai,2025-11-06,2025-11-08,Taj Lands End,"Bandra, Mumbai (Western Suburbs)","Scored 8.48.4Very good2,952 reviews",CAD 827,https://www.booking.comhttps://www.booking.com/hotel/in/taj-lands-end.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AtLC6ccGwAIB0gIkNDZmMzA5YWYtZjMyZi00NzRkLTgyMzItMmI2MDI1ZmM3OTBj2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-06&checkout=2025-11-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=528c78a94ed508e2&srepoch=1761239379&all_sr_blocks=7472201_364461997_2_42_0&highlighted_blocks=7472201_364461997_2_42_0&matching_block_id=7472201_364461997_2_42_0&sr_pri_blocks=7472201_364461997_2_42_0__5197500&from=searchresults
Mumbai,2025-11-06,2025-11-08,Backpacker Cowies,"Colaba, Mumbai (Mumbai Historical And Heritage)","Scored 8.28.2Very good1,517 reviews",CAD 139,https://www.booking.comhttps://www.booking.com/hotel/in/backpacker-panda-colaba.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AtLC6ccGwAIB0gIkNDZmMzA5YWYtZjMyZi00NzRkLTgyMzItMmI2MDI1ZmM3OTBj2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-06&checkout=2025-11-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=528c78a94ed508e2&srepoch=1761239379&all_sr_blocks=296360309_390145037_0_0_0&highlighted_blocks=296360309_390145037_0_0_0&matching_block_id=296360309_390145037_0_0_0&sr_pri_blocks=296360309_390145037_0_0_0__876200&from=searchresults
Mumbai,2025-11-06,2025-11-08,"The Fern Residency Mira Road,Mumbai",Mumbai,Scored 9.19.1Superb12 reviews,CAD 223,https://www.booking.comhttps://www.booking.com/hotel/in/the-fern-residency-mira-road-mumba.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AtLC6ccGwAIB0gIkNDZmMzA5YWYtZjMyZi00NzRkLTgyMzItMmI2MDI1ZmM3OTBj2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-06&checkout=2025-11-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=528c78a94ed508e2&srepoch=1761239379&all_sr_blocks=1463613803_417671142_2_1_0&highlighted_blocks=1463613803_417671142_2_1_0&matching_block_id=1463613803_417671142_2_1_0&sr_pri_blocks=1463613803_417671142_2_1_0__1400000&from=searchresults
Mumbai,2025-11-06,2025-11-08,ibis Mumbai Vikhroli - An Accor Brand,"Central Suburbs, Mumbai (Central Suburbs)",Scored 7.77.7Good690 reviews,CAD 212,https://www.booking.comhttps://www.booking.com/hotel/in/ibis-mumbai-vikhroli.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AtLC6ccGwAIB0gIkNDZmMzA5YWYtZjMyZi00NzRkLTgyMzItMmI2MDI1ZmM3OTBj2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-06&checkout=2025-11-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=528c78a94ed508e2&srepoch=1761239379&all_sr_blocks=778169804_336162409_2_42_0&highlighted_blocks=778169804_336162409_2_42_0&matching_block_id=778169804_336162409_2_42_0&sr_pri_blocks=778169804_336162409_2_42_0__1334500&from_sustainable_property_sr=1&from=searchresults
Mumbai,2025-11-06,2025-11-08,Holiday Inn Mumbai International Airport by IHG,"Western Suburbs, Mumbai (Andheri)","Scored 8.38.3Very good1,359 reviews",CAD 324,https://www.booking.comhttps://www.booking.com/hotel/in/holiday-inn-mumbai-international-airport.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4AtLC6ccGwAIB0gIkNDZmMzA5YWYtZjMyZi00NzRkLTgyMzItMmI2MDI1ZmM3OTBj2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-06&checkout=2025-11-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=528c78a94ed508e2&srepoch=1761239379&all_sr_blocks=24246020_94361716_2_42_0&highlighted_blocks=24246020_94361716_2_42_0&matching_block_id=24246020_94361716_2_42_0&sr_pri_blocks=24246020_94361716_2_42_0__2034000&from=searchresults
Mumbai,2025-11-26,2025-11-28,Hotel Olten,"Western Suburbs, Mumbai (Andheri)",Scored 7.17.1Good120 reviews,CAD 111,https://www.booking.comhttps://www.booking.com/hotel/in/olten.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=862378501_393312460_2_42_0_298492&highlighted_blocks=862378501_393312460_2_42_0_298492&matching_block_id=862378501_393312460_2_42_0_298492&sr_pri_blocks=862378501_393312460_2_42_0_298492_700000&from=searchresults
Mumbai,2025-11-26,2025-11-28,"The Taj Mahal Tower, Mumbai","Colaba, Mumbai (Mumbai Historical And Heritage)","Scored 9.29.2Superb5,224 reviews",CAD 668,https://www.booking.comhttps://www.booking.com/hotel/in/the-taj-mahal-palace-tower.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=7471705_158036154_2_42_0_1203456&highlighted_blocks=7471705_158036154_2_42_0_1203456&matching_block_id=7471705_158036154_2_42_0_1203456&sr_pri_blocks=7471705_158036154_2_42_0_1203456_4200000&from=searchresults
Mumbai,2025-11-26,2025-11-28,Residency Hotel Fort,"South Mumbai, Mumbai (Mumbai Historical And Heritage)","Scored 8.68.6Fabulous2,576 reviews",CAD 304,https://www.booking.comhttps://www.booking.com/hotel/in/residency-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=24809411_399037522_2_1_0&highlighted_blocks=24809411_399037522_2_1_0&matching_block_id=24809411_399037522_2_1_0&sr_pri_blocks=24809411_399037522_2_1_0__1911240&from=searchresults
Mumbai,2025-11-26,2025-11-28,Radisson Blu Mumbai International Airport,"Western Suburbs, Mumbai (Andheri)","Scored 9.09.0Superb2,742 reviews",CAD 414,https://www.booking.comhttps://www.booking.com/hotel/in/radisson-blu-mumbai-international-airport.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=683218601_279330376_2_42_0&highlighted_blocks=683218601_279330376_2_42_0&matching_block_id=683218601_279330376_2_42_0&sr_pri_blocks=683218601_279330376_2_42_0__2599800&from=searchresults
Mumbai,2025-11-26,2025-11-28,ICONIQA Hotel Mumbai International Airport,"Western Suburbs, Mumbai (Andheri)",Scored 9.29.2Superb59 reviews,CAD 362,https://www.booking.comhttps://www.booking.com/hotel/in/iconiqa-mumbai-international-airport.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=1376961502_418401341_2_2_0&highlighted_blocks=1376961502_418401341_2_2_0&matching_block_id=1376961502_418401341_2_2_0&sr_pri_blocks=1376961502_418401341_2_2_0__2274471&from=searchresults
Mumbai,2025-11-26,2025-11-28,Hotel Suba Galaxy Mumbai,"Western Suburbs, Mumbai (Andheri)",Scored 7.67.6Good713 reviews,CAD 202,https://www.booking.comhttps://www.booking.com/hotel/in/suba-galaxy.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=32855305_402814644_2_42_0_907165&highlighted_blocks=32855305_402814644_2_42_0_907165&matching_block_id=32855305_402814644_2_42_0_907165&sr_pri_blocks=32855305_402814644_2_42_0_907165_1268784&from=searchresults
Mumbai,2025-11-26,2025-11-28,"The Taj Mahal Palace, Mumbai","Colaba, Mumbai (Mumbai Historical And Heritage)","Scored 9.29.2Superb2,448 reviews","CAD 1,114",https://www.booking.comhttps://www.booking.com/hotel/in/the-taj-mahal-palace-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=245159510_137748730_2_42_0&highlighted_blocks=245159510_137748730_2_42_0&matching_block_id=245159510_137748730_2_42_0&sr_pri_blocks=245159510_137748730_2_42_0__7000000&from=searchresults
Mumbai,2025-11-26,2025-11-28,Fairmont Mumbai,"Western Suburbs, Mumbai (Andheri)",Scored 9.09.0Superb197 reviews,CAD 637,https://www.booking.comhttps://www.booking.com/hotel/in/fairmont-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=1358672213_408194179_2_0_0&highlighted_blocks=1358672213_408194179_2_0_0&matching_block_id=1358672213_408194179_2_0_0&sr_pri_blocks=1358672213_408194179_2_0_0__4000000&from=searchresults
Mumbai,2025-11-26,2025-11-28,The Lalit Mumbai,"Western Suburbs, Mumbai (Andheri)","Scored 7.97.9Good1,630 reviews",CAD 480,https://www.booking.comhttps://www.booking.com/hotel/in/the-lalit-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=17193101_415072048_2_42_0&highlighted_blocks=17193101_415072048_2_42_0&matching_block_id=17193101_415072048_2_42_0&sr_pri_blocks=17193101_415072048_2_42_0__3014100&from=searchresults
Mumbai,2025-11-26,2025-11-28,Fairfield by Marriott Mumbai International Airport,"Western Suburbs, Mumbai (Andheri)","Scored 8.48.4Very good2,037 reviews",CAD 385,https://www.booking.comhttps://www.booking.com/hotel/in/fairfield-by-marriott-mumbai-international-airport.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=885593505_358033732_0_41_0&highlighted_blocks=885593505_358033732_0_41_0&matching_block_id=885593505_358033732_0_41_0&sr_pri_blocks=885593505_358033732_0_41_0__2422300&from=searchresults
Mumbai,2025-11-26,2025-11-28,Hotel Suba International Sahar Road Mumbai,"Western Suburbs, Mumbai (Andheri)","Scored 8.68.6Fabulous1,051 reviews",CAD 292,https://www.booking.comhttps://www.booking.com/hotel/in/suba-international.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=26645403_402814732_2_42_0_907139&highlighted_blocks=26645403_402814732_2_42_0_907139&matching_block_id=26645403_402814732_2_42_0_907139&sr_pri_blocks=26645403_402814732_2_42_0_907139_1833543&from=searchresults
Mumbai,2025-11-26,2025-11-28,ibis Mumbai BKC,"Santacruz, Mumbai (Bandra Kurla Complex)",Scored 8.18.1Very good88 reviews,CAD 380,https://www.booking.comhttps://www.booking.com/hotel/in/ibis-mumbai-bkc.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=1367330002_408984841_2_2_0&highlighted_blocks=1367330002_408984841_2_2_0&matching_block_id=1367330002_408984841_2_2_0&sr_pri_blocks=1367330002_408984841_2_2_0__2390000&from=searchresults
Mumbai,2025-11-26,2025-11-28,ibis Mumbai Vikhroli - An Accor Brand,"Central Suburbs, Mumbai (Central Suburbs)",Scored 7.77.7Good690 reviews,CAD 243,https://www.booking.comhttps://www.booking.com/hotel/in/ibis-mumbai-vikhroli.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=778169801_336162409_2_42_0&highlighted_blocks=778169801_336162409_2_42_0&matching_block_id=778169801_336162409_2_42_0&sr_pri_blocks=778169801_336162409_2_42_0__1530000&from_sustainable_property_sr=1&from=searchresults
Mumbai,2025-11-26,2025-11-28,Trident Nariman Point,"Nariman Point, Mumbai (Nariman Point)","Scored 8.98.9Fabulous4,505 reviews",CAD 730,https://www.booking.comhttps://www.booking.com/hotel/in/trident-nariman-point.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=7879403_88871784_2_2_0&highlighted_blocks=7879403_88871784_2_2_0&matching_block_id=7879403_88871784_2_2_0&sr_pri_blocks=7879403_88871784_2_2_0__4590000&from=searchresults
Mumbai,2025-11-26,2025-11-28,YWCA International Centre,"Colaba, Mumbai (Mumbai Historical And Heritage)",Scored 8.48.4Very good218 reviews,CAD 178,https://www.booking.comhttps://www.booking.com/hotel/in/ywca-international-centre.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=373068705_266488278_0_17_0&highlighted_blocks=373068705_266488278_0_17_0&matching_block_id=373068705_266488278_0_17_0&sr_pri_blocks=373068705_266488278_0_17_0__1121200&from=searchresults
Mumbai,2025-11-26,2025-11-28,Bloom Boutique - Bandra,"Bandra, Mumbai (Western Suburbs)",Scored 8.58.5Very good904 reviews,CAD 369,https://www.booking.comhttps://www.booking.com/hotel/in/bloom-boutique-bandra.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=902803202_397121274_2_1_0_1173307&highlighted_blocks=902803202_397121274_2_1_0_1173307&matching_block_id=902803202_397121274_2_1_0_1173307&sr_pri_blocks=902803202_397121274_2_1_0_1173307_2317500&from=searchresults
Mumbai,2025-11-26,2025-11-28,Hotel Kemps Corner,"Kemps Corner, Mumbai (Malabar Hill)",Scored 8.08.0Very good436 reviews,CAD 238,https://www.booking.comhttps://www.booking.com/hotel/in/kemps-corner.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=35500711_375932642_2_41_0&highlighted_blocks=35500711_375932642_2_41_0&matching_block_id=35500711_375932642_2_41_0&sr_pri_blocks=35500711_375932642_2_41_0__1495400&from=searchresults
Mumbai,2025-11-26,2025-11-28,Abode Bombay,"Colaba, Mumbai (Mumbai Historical And Heritage)","Scored 8.88.8Fabulous1,636 reviews",CAD 189,https://www.booking.comhttps://www.booking.com/hotel/in/regency-inn-pvt-ltd.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=110275603_405380165_2_1_0&highlighted_blocks=110275603_405380165_2_1_0&matching_block_id=110275603_405380165_2_1_0&sr_pri_blocks=110275603_405380165_2_1_0__1188000&from=searchresults
Mumbai,2025-11-26,2025-11-28,Hilton Garden Inn Mumbai International Airport,"Western Suburbs, Mumbai (Andheri)",Scored 8.38.3Very good191 reviews,CAD 347,https://www.booking.comhttps://www.booking.com/hotel/in/hilton-garden-inn-mumbai-international-airport.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=1363477901_408684009_2_0_0_961390&highlighted_blocks=1363477901_408684009_2_0_0_961390&matching_block_id=1363477901_408684009_2_0_0_961390&sr_pri_blocks=1363477901_408684009_2_0_0_961390_2180597&from=searchresults
Mumbai,2025-11-26,2025-11-28,"Aurika, Mumbai International Airport - Luxury by Lemon Tree Hotels","Western Suburbs, Mumbai (Andheri)","Scored 8.58.5Very good1,174 reviews",CAD 430,https://www.booking.comhttps://www.booking.com/hotel/in/aurika-mumbai-skycity.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=1067986101_418806913_2_0_0_1187750&highlighted_blocks=1067986101_418806913_2_0_0_1187750&matching_block_id=1067986101_418806913_2_0_0_1187750&sr_pri_blocks=1067986101_418806913_2_0_0_1187750_2700000&from=searchresults
Mumbai,2025-11-26,2025-11-28,The Leela Mumbai,"Western Suburbs, Mumbai (Andheri)","Scored 9.09.0Superb3,672 reviews",CAD 682,https://www.booking.comhttps://www.booking.com/hotel/in/the-leela-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=24995130_421825558_2_42_0&highlighted_blocks=24995130_421825558_2_42_0&matching_block_id=24995130_421825558_2_42_0&sr_pri_blocks=24995130_421825558_2_42_0__4284500&from=searchresults
Mumbai,2025-11-26,2025-11-28,Four Seasons Hotel Mumbai,"Worli, Mumbai",Scored 8.88.8Fabulous690 reviews,CAD 915,https://www.booking.comhttps://www.booking.com/hotel/in/four-seasons-mumbai.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9tdW1iYWlIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4At_C6ccGwAIB0gIkMmYzNGE5ZDAtM2ViOC00ODczLTgwMGYtNmI0NTgwMjUzYzYz2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-26&checkout=2025-11-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=38a478af42890213&srepoch=1761239392&all_sr_blocks=29344011_407884527_2_41_0_1144333&highlighted_blocks=29344011_407884527_2_41_0_1144333&matching_block_id=29344011_407884527_2_41_0_1144333&sr_pri_blocks=29344011_407884527_2_41_0_1144333_5750000&from=searchresults
